pass_id	inventory_id	visual_family	visual_category	board_or_section_id	pdf_page	asset_id	asset_type	title	file_path	sha256	source_or_provenance	private_use_status	story_purpose	blocked_claims	render_location	page_mapping_method_i0302	page_mapping_evidence_i0302
I-0302	FI-0421	source_surface_gallery	pdf_presentation_page	SS-PDF-04	649	A-0288-011	pdf_presentation_page	GTC 2026 Blackwell/Rubin transition surface	assets/papers/i0288_cards/pdf-0288-001-gtc-2026-blackwell-rubin-transition-surface.svg	ce01e2851841e93ba7af79a6e2d7f2835dc085ff77ecea7f57647af11fe78f9b	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash 64a88c6bb8c9ecf6e0e7db69ad3afc86d5e95cf274f3f3bc01e61ef4996f640c; blocked claims: Vendor stage page; does not prove independent performance or deployed capacity.	Hardware transition page for cutoff-labeled AI factory narration.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	GTC Infrastructure Constraint Surfaces
I-0302	FI-0422	source_surface_gallery	pdf_presentation_page	SS-PDF-04	649	A-0288-012	pdf_presentation_page	GTC 2026 NVLink/network fabric surface	assets/papers/i0288_cards/pdf-0288-002-gtc-2026-nvlink-network-fabric-surface.svg	0ed4bf57dbff0946ec8410a15012fdbe7ec2caca413dc38061708302ade2a697	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash ec7afaa41748db65cc5d0e56c33eccbea49d8cc62ff8e7d2883f0c9a1fedd045; blocked claims: Does not prove customer cluster design, procurement status, or utilization.	Networking fabric surface for cluster-scale LLM infrastructure.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	GTC Infrastructure Constraint Surfaces
I-0302	FI-0423	source_surface_gallery	pdf_presentation_page	SS-PDF-04	649	A-0288-013	pdf_presentation_page	GTC 2026 ecosystem partner surface	assets/papers/i0288_cards/pdf-0288-003-gtc-2026-ecosystem-partner-surface.svg	2aa4a9f4793993961ec1d2ae24bc49faee9d53e81d387a8dd7c160a118f18396	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash 660066832b0407546bdd79eb5809f4f19f04f3383db2b361561ff85ff48b32a5; blocked claims: Does not prove partner outcomes, market share, or shipped systems.	Partner/ecosystem surface for platform-dependence prose.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	GTC Infrastructure Constraint Surfaces
I-0302	FI-0424	source_surface_gallery	pdf_presentation_page	SS-PDF-04	649	A-0288-014	pdf_presentation_page	GTC 2026 datacenter power/cooling surface	assets/papers/i0288_cards/pdf-0288-004-gtc-2026-datacenter-power-cooling-surface.svg	929a450ecba5b7ed7a59b1cfb950c0bb55fe3c99d5c42053d52aea15447683d2	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash 8ba117d86dfdbe5987efd090c2bb7d04401691a2f34cb57b462d9c6bb93f9c0b; blocked claims: Does not prove site-level grid impact, water use, or economics.	Facility constraint page for power/cooling chapters.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	GTC Infrastructure Constraint Surfaces
I-0302	FI-0425	source_surface_gallery	pdf_presentation_page	SS-PDF-04	649	A-0288-015	pdf_presentation_page	GTC 2026 closing roadmap surface	assets/papers/i0288_cards/pdf-0288-005-gtc-2026-closing-roadmap-surface.svg	8185a1115113548273648ff6af82ec3179968aec253e08a20a3d77a4feec693e	local:GTC-2026-Keynote.pdf	private_use_source_surface_page_render; source page render hash 958a771012011391116717f1105f23c29942f9b25534762ec29b71af853842f2; blocked claims: Roadmap and stage language are not happened history after the cutoff.	Closing/roadmap page as NVIDIA-attributed source actor texture.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	GTC Infrastructure Constraint Surfaces
I-0302	FI-0426	source_surface_gallery	pdf_technical_report_page	SS-PDF-05	651	A-0288-016	pdf_technical_report_page	Gemini 1.5 Technical Report	assets/papers/i0288_cards/pdf-0288-006-gemini-1-5-technical-report.svg	a9fd9d7eb74b0eac4c9aa3b44c70cb2cc64e64b2faa4f64bd4c52b9ec40e810c	https://arxiv.org/pdf/2403.05530	private_use_source_surface_page_render; source page render hash 10d6001c29af945028b734cb35dd0743ca2e79330ff1c0c57adb390f363ddea5; blocked claims: Does not prove current product state, live model rank, or Search impact.	Long-context/multimodal technical-report surface for Google/DeepMind chapter.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	Frontier Technical Reports Beyond The US Core
I-0302	FI-0427	source_surface_gallery	pdf_technical_report_page	SS-PDF-05	651	A-0288-017	pdf_technical_report_page	Qwen3 Technical Report	assets/papers/i0288_cards/pdf-0288-007-qwen3-technical-report.svg	6775adbdeda54e477c6648e732432f32e995736717fb6871d7209371e09c6e5d	https://arxiv.org/pdf/2505.09388	private_use_source_surface_page_render; source page render hash fe1498d6b6e0a09f4e591dee8a64e2cf72edd5cc59528623f892f857ed9291d2; blocked claims: Does not support unsupported Qwen 3.5/3.6 claims or live rank without later sources.	Qwen3 report surface for China/open-model family coverage.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	Frontier Technical Reports Beyond The US Core
I-0302	FI-0428	source_surface_gallery	pdf_technical_report_page	SS-PDF-05	651	A-0288-018	pdf_technical_report_page	GLM-4 Technical Report	assets/papers/i0288_cards/pdf-0288-008-glm-4-technical-report.svg	314b6a94d85024cb6a233b71df50df81b49b5ee07ccb82f9dbed314c21a535ee	https://arxiv.org/pdf/2406.12793	private_use_source_surface_page_render; source page render hash 2399a5ab1f6e389d478bf4db2e3e30884bf204324b98675babe32b8e487baf51; blocked claims: Does not prove current product quality, deployment, or benchmark superiority.	GLM/Z.ai report surface for Chinese frontier-model coverage.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	Frontier Technical Reports Beyond The US Core
I-0302	FI-0429	source_surface_gallery	pdf_technical_report_page	SS-PDF-05	651	A-0288-019	pdf_technical_report_page	Kimi k1.5 Technical Report	assets/papers/i0288_cards/pdf-0288-009-kimi-k1-5-technical-report.svg	d53b3d1951dc4dd4380dcb538a2ab64f2790a1676eaa970c9fd8f91ce53fcd92	https://arxiv.org/pdf/2501.12599	private_use_source_surface_page_render; source page render hash 0b0b6422279fbd9c36d6d0672629ddd9cbb6e650e8b4a0a1dba232af7606ebc1; blocked claims: Does not prove universal reasoning, hidden chain quality, or current rank.	Moonshot/Kimi reasoning report surface for test-time-compute coverage.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	Frontier Technical Reports Beyond The US Core
I-0302	FI-0430	source_surface_gallery	pdf_technical_report_page	SS-PDF-05	651	A-0288-020	pdf_technical_report_page	Nemotron-4 340B Technical Report	assets/papers/i0288_cards/pdf-0288-010-nemotron-4-340b-technical-report.svg	89ec009cbabdacca566ed4a31133d358907ede9877c3d0c90040bed5d1c081e2	https://arxiv.org/pdf/2406.11704	private_use_source_surface_page_render; source page render hash 2d82cf85e0e489438f4f406282dcbfb8d475daea55a7578185bf7c3e65aabab3; blocked claims: Does not prove current model rank, production use, safety, or broad superiority.	NVIDIA Nemotron technical-report surface for model-family and data-synthetic-training coverage.	Private-use source surface only; does not prove neutral truth, live rank, adoption, safety, deployment, revenue, benchmark superiority, roadmap delivery, or current product state without separate sentence-level support.	final_private_pdf_authored_visual_board_appendix	board_title	Frontier Technical Reports Beyond The US Core
I-0302	FI-0431	chart_data_svg_atlas	svg_diagram	ATLAS-01	653	A-0069	svg_diagram	Figure 1.2 - From Prompt to Answer, One Token at a Time. Human text becomes tokens, context, next-token predictions, and generated answer.	assets/visual_system/chapter1-token-to-answer-schematic.svg	42869792f0aad42b83e786d969c81ab5081fdddc94f6689180f727d59618bf58	Source IDs: S-0043;S-0004;S-0005;S-0014;S-0006; Asset source: Generated Chapter 1 token-to-answer schematic; Creator/org: Codex	publish_after_render_caption_source_note_qa	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.	final_private_pdf_authored_visual_board_appendix	board_title	Language Model Foundations
I-0302	FI-0432	chart_data_svg_atlas	svg_repair_source_card	ATLAS-01	653	A-0261-005	svg_repair_source_card	Fast Power Is A Constraint Stack	assets/visual_system/i0261/i0261-f16-08-speed-to-power-card.svg	0c8fcc991071401647b0f796b6f9ee521fbe94abaca666d43d23c83927a354d9	Source IDs: CH16; Asset source: Fast Power Is A Constraint Stack; Creator/org: Codex	publish_after_render_caption_source_note_qa	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.	final_private_pdf_authored_visual_board_appendix	board_title	Language Model Foundations
I-0302	FI-0433	chart_data_svg_atlas	svg_diagram	ATLAS-01	653	A-0064	svg_diagram	Figure 17.1 - Tokenization Ladder. Human text becomes subword pieces, token IDs, context budget, and next-token prediction target.	assets/visual_system/chapter17-tokenization-ladder.svg	27de6ef5355c379e7cb6f37fadc403be9ebf20daa9db5b40fd7fea6213c4449f	Source IDs: S-0153;S-0154;S-0043; Asset source: Generated Chapter 17 tokenization ladder; Creator/org: Codex	publish_after_render_caption_source_note_qa	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.	final_private_pdf_authored_visual_board_appendix	board_title	Language Model Foundations
I-0302	FI-0434	chart_data_svg_atlas	svg_diagram	ATLAS-01	653	A-0066	svg_diagram	Figure 17.3 - Data Mixture Control Board. Schematic corpus lanes show data mixtures as recipes with open-corpus rows and closed-corpus blockers.	assets/visual_system/chapter17-data-mixture-control-board.svg	3286b2d1b058ddb17901b5aff25c8471e2ca4f84fee3e4f79aaa195dd66874f4	Source IDs: S-0042;S-0157;S-0158;S-0159;S-0163; Asset source: Generated Chapter 17 data-mixture control board; Creator/org: Codex	publish_after_render_caption_source_note_qa	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.	final_private_pdf_authored_visual_board_appendix	board_title	Language Model Foundations
I-0302	FI-0435	chart_data_svg_atlas	svg_diagram	ATLAS-01	653	A-0062	svg_diagram	Figure 18.3 - Agent Loop as Harness. Plan, act, observe, gate, context, and review form a bounded system loop.	assets/visual_system/chapter18-agent-loop-harness.svg	d449f908e1a0c9bc1d47c37078c1ce8b71b8a7071876da687297f93455bc1709	Source IDs: S-0135;S-0136;S-0055;S-0109; Asset source: Generated Chapter 18 agent-loop harness; Creator/org: Codex	publish_after_render_caption_source_note_qa	I-0261 source-file proof exists; I-0262 render embedding and I-0263 page-legibility QA still required.	Curated visualization only; does not prove adoption, live rank, safety, deployment, revenue, productivity, market share, roadmap delivery, or universal model quality without sentence-level source support.	final_private_pdf_authored_visual_board_appendix	board_title	Language Model Foundations
