pass_id	note_id	chapter	chapter_title	anchor_type	manuscript_anchor	source_ids	claim_ids	source_count	claim_count	compressed_cluster_id	expanded_note	page_anchor_status	final_note_status
I-0267	SL031	12	Source-density bridge lane	source_density_lane_i0266	The Race Outside the Center	S-0145;S-0146;S-0147;S-0148;S-0149;S-0150;S-0151;S-0152		8	0	CL-03054	S-0145 - Mistral 7B (Jiang et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0145_mistral-7b-arxiv-abs.html) | S-0146 - Mixtral of Experts (Mistral AI; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0146_mixtral-of-experts-arxiv-abs.html) | S-0147 - Medium is the new large (Mistral AI; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0147_mistral-medium-3.html) | S-0148 - Open Release of Grok-1 (xAI; official web page shell capture failed; candidate primary; accessed 2026-05-26; https://x.ai/news/grok-os) | S-0149 - Grok 3 Beta - The Age of Reasoning Agents (xAI; official web page shell capture failed; candidate primary; accessed 2026-05-26; https://x.ai/news/grok-3) | S-0150 - Introducing Command A (Cohere; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0150_cohere-command-a.html) | S-0151 - C4AI Launches Aya, an LLM Covering More Than 100 Languages (Cohere Labs; product/research post local capture; primary vendor/research; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0151_cohere-aya.html) | S-0152 - The Jamba 1.5 Open Model Family (AI21; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0152_ai21-jamba-1-5.html) | Boundary: Use for rest-of-frontier map; vendor claims stay attributed.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL032	12	Source-density bridge lane	source_density_lane_i0266	"What ""Rest of Frontier"" Cannot Be Allowed to Mean"	S-0145;S-0146;S-0147;S-0150;S-0151;S-0152		6	0	CL-02269	S-0145 - Mistral 7B (Jiang et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0145_mistral-7b-arxiv-abs.html) | S-0146 - Mixtral of Experts (Mistral AI; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0146_mixtral-of-experts-arxiv-abs.html) | S-0147 - Medium is the new large (Mistral AI; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0147_mistral-medium-3.html) | S-0150 - Introducing Command A (Cohere; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0150_cohere-command-a.html) | S-0151 - C4AI Launches Aya, an LLM Covering More Than 100 Languages (Cohere Labs; product/research post local capture; primary vendor/research; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0151_cohere-aya.html) | S-0152 - The Jamba 1.5 Open Model Family (AI21; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0152_ai21-jamba-1-5.html) | Boundary: Use for scope discipline; do not flatten labs into a logo parade.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL033	12	Source-density bridge lane	source_density_lane_i0266	The Frontier as a Portfolio	S-0145;S-0146;S-0147;S-0150;S-0151;S-0152;S-0026;S-0029		8	0	CL-03046	S-0145 - Mistral 7B (Jiang et al.; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0145_mistral-7b-arxiv-abs.html) | S-0146 - Mixtral of Experts (Mistral AI; arXiv abstract local capture; primary; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0146_mixtral-of-experts-arxiv-abs.html) | S-0147 - Medium is the new large (Mistral AI; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0147_mistral-medium-3.html) | S-0150 - Introducing Command A (Cohere; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0150_cohere-command-a.html) | S-0151 - C4AI Launches Aya, an LLM Covering More Than 100 Languages (Cohere Labs; product/research post local capture; primary vendor/research; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0151_cohere-aya.html) | S-0152 - The Jamba 1.5 Open Model Family (AI21; product post local capture; primary vendor; accessed 2026-05-26; assets/source_docs/frontier_i0119/S-0152_ai21-jamba-1-5.html) | S-0026 - Qwen2 Technical Report (Qwen Team; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2407.10671) | S-0029 - DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning (DeepSeek-AI; technical report; primary local HTML asset; accessed 2026-05-24; https://arxiv.org/abs/2501.12948) | Boundary: Use for portfolio metaphor with mechanism-specific evidence.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL034	12	Source-density bridge lane	source_density_lane_i0266	The Lab That Made Behavior Its Brand	S-0019;S-0020;S-0021;S-0109;S-0007		5	0	CL-01868	S-0019 - Constitutional AI: Harmlessness from AI Feedback (Anthropic; paper; primary local HTML asset; accessed 2026-05-25; https://arxiv.org/abs/2212.08073) | S-0020 - The Claude 3 Model Family: Opus, Sonnet, Haiku (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/claude-3-family) | S-0021 - Claude 3.5 Sonnet (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/claude-3-5-sonnet) | S-0109 - Introducing computer use, a new Claude 3.5 Sonnet, and Claude 3.5 Haiku (Anthropic; product post; primary local HTML asset; accessed 2026-05-25; https://www.anthropic.com/news/3-5-models-and-computer-use) | S-0007 - Introducing Claude 4 (Anthropic; product post; primary; accessed 2026-05-24; https://www.anthropic.com/news/claude-4) | Boundary: Use for Anthropic/Claude behavior arc; no safety-success claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL035	13	Source-density bridge lane	source_density_lane_i0266	The Historical Slice	S-0036;S-0056;S-0057;S-0080		4	0	CL-01497	S-0036 - Chatbot Arena: An Open Platform for Evaluating LLMs by Human Preference (LMSYS; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2403.04132) | S-0056 - LMArena Leaderboard (LMArena; live leaderboard; primary; accessed 2026-05-24; https://lmarena.ai/leaderboard/) | S-0057 - LMArena Leaderboard Policy (LMArena; policy page; primary; accessed 2026-05-24; https://news.lmarena.ai/policy/) | S-0080 - Arena Leaderboard Dataset (lmarena-ai; Hugging Face historical dataset; primary; accessed 2026-05-25; https://huggingface.co/datasets/lmarena-ai/leaderboard-dataset) | Boundary: Use for dated leaderboard slice; no live rank or universal winner.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL036	13	Source-density bridge lane	source_density_lane_i0266	The Editorial Contract	S-0036;S-0057;S-0080	C-0046	3	1	CL-01480	S-0036 - Chatbot Arena: An Open Platform for Evaluating LLMs by Human Preference (LMSYS; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/2403.04132) | S-0057 - LMArena Leaderboard Policy (LMArena; policy page; primary; accessed 2026-05-24; https://news.lmarena.ai/policy/) | S-0080 - Arena Leaderboard Dataset (lmarena-ai; Hugging Face historical dataset; primary; accessed 2026-05-25; https://huggingface.co/datasets/lmarena-ai/leaderboard-dataset) | C-0046 - Provider price-quality frontier charts are not final: the current audit contains normalized candidate and exclusion rows, same-scope rules, and chart-use caveats, so exact frontier claims remain prohibited until coverag... | Boundary: Use for rank/price-quality caveats.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL037	14	Source-density bridge lane	source_density_lane_i0266	The Invisible Platform Under The Miracle	S-0138;S-0141;S-0139		3	0	CL-01109	S-0138 - CUDA C++ Programming Guide (NVIDIA; documentation local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0138_cuda_programming_guide.html) | S-0141 - Accelerate Machine Learning with the cuDNN Deep Neural Network Library (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0141_cudnn_deep_learning_blog.html) | S-0139 - NVIDIA Hopper Architecture In-Depth (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0139_hopper_architecture_blog.html) | Boundary: Use for CUDA/software platform; no exact modern performance claim.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL038	14	Source-density bridge lane	source_density_lane_i0266	Parallelism Becomes A Habit	S-0002;S-0138;S-0139;S-0143		4	0	CL-01492	S-0002 - Attention Is All You Need (Vaswani et al.; paper; primary; accessed 2026-05-24; https://arxiv.org/abs/1706.03762) | S-0138 - CUDA C++ Programming Guide (NVIDIA; documentation local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0138_cuda_programming_guide.html) | S-0139 - NVIDIA Hopper Architecture In-Depth (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0139_hopper_architecture_blog.html) | S-0143 - NVIDIA NVLink and NVIDIA NVSwitch Supercharge Large Language Model Inference (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0143_nvlink_nvswitch_llm_inference.html) | Boundary: Use for architecture-hardware parallelism bridge; speedup claims need rows.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL039	14	Source-density bridge lane	source_density_lane_i0266	What The NVIDIA Chapter Must Not Do	S-0039;S-0040;S-0139;S-0140	C-0021;C-0047	4	2	CL-02231	S-0039 - NVIDIA H100 Tensor Core GPU Architecture (NVIDIA; whitepaper; primary; accessed 2026-05-24; https://resources.nvidia.com/en-us-tensor-core/nvidia-tensor-core-gpu-datasheet) | S-0040 - NVIDIA Blackwell Architecture (NVIDIA; architecture page; primary; accessed 2026-05-24; https://www.nvidia.com/en-us/data-center/technologies/blackwell-architecture/) | S-0139 - NVIDIA Hopper Architecture In-Depth (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0139_hopper_architecture_blog.html) | S-0140 - NVIDIA Blackwell Architecture (NVIDIA; architecture page local capture; primary vendor with mutable-page caveat; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0140_blackwell_architecture.html) | C-0021 - NVIDIA GTC performance, cost, throughput, revenue, and benchmark statements are treated as NVIDIA-attributed claims or source-actor framing, not independent happened facts, unless separately corroborated. | C-0047 - GTC slide-derived quantitative, partner, roadmap, availability, and deployment statements remain attributed NVIDIA/source-slide claims in prose, captions, and cards; they cannot be promoted as neutral facts without corr... | Boundary: Use for vendor-attribution guardrail.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL040	14	Source-density bridge lane	source_density_lane_i0266	What The Hardware Middle Must Do	S-0138;S-0141;S-0142;S-0143		4	0	CL-01490	S-0138 - CUDA C++ Programming Guide (NVIDIA; documentation local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0138_cuda_programming_guide.html) | S-0141 - Accelerate Machine Learning with the cuDNN Deep Neural Network Library (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0141_cudnn_deep_learning_blog.html) | S-0142 - TensorRT-LLM (NVIDIA; developer page local capture; primary vendor with mutable-page caveat; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0142_tensorrt_llm.html) | S-0143 - NVIDIA NVLink and NVIDIA NVSwitch Supercharge Large Language Model Inference (NVIDIA; technical blog local capture; primary vendor; accessed 2026-05-25; assets/source_docs/nvidia_cuda/S-0143_nvlink_nvswitch_llm_inference.html) | Boundary: Use for software/interconnect/inference layer.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL041	15	Source-density bridge lane	source_density_lane_i0266	From Tokens To Capital Equipment	S-0001;S-0064;S-0065;S-0066;S-0067	C-0021;C-0047	5	2	CL-02623	S-0001 - GTC-2026-Keynote.pdf (NVIDIA; presentation; primary; accessed 2026-05-24; local:GTC-2026-Keynote.pdf) | S-0064 - GTC 2026 News (NVIDIA; newsroom press kit; primary; accessed 2026-05-24; https://nvidianews.nvidia.com/online-press-kit/gtc-2026-news) | S-0065 - NVIDIA Launches Vera CPU, Purpose-Built for Agentic AI (NVIDIA; press release; primary; accessed 2026-05-24; https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Launches-Vera-CPU-Purpose-Built-for-Agentic-AI/default.aspx) | S-0066 - NVIDIA Releases Vera Rubin DSX AI Factory Reference Design and Omniverse DSX Digital Twin Blueprint With Broad Industry Support (NVIDIA; press release; primary; accessed 2026-05-24; https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Releases-Vera-Rubin-DSX-AI-Factory-Reference-Design-and-Omniverse-DSX-Digital-Twin-Blueprint-With-Broad-Industry-Support/default.aspx) | S-0067 - NVIDIA Launches BlueField-4 STX Storage Architecture With Broad Industry Adoption (NVIDIA; press release; primary; accessed 2026-05-24; https://investor.nvidia.com/news/press-release-details/2026/NVIDIA-Launches-BlueField-4-STX-Storage-Architecture-With-Broad-Industry-Adoption/default.aspx) | C-0021 - NVIDIA GTC performance, cost, throughput, revenue, and benchmark statements are treated as NVIDIA-attributed claims or source-actor framing, not independent happened facts, unless separately corroborated. | C-0047 - GTC slide-derived quantitative, partner, roadmap, availability, and deployment statements remain attributed NVIDIA/source-slide claims in prose, captions, and cards; they cannot be promoted as neutral facts without corr... | Boundary: Use for GTC stagecraft and roadmap attribution; no independent deployment proof.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
I-0267	SL042	15	Source-density bridge lane	source_density_lane_i0266	The Hinge Chapter	S-0001;S-0064;S-0083;S-0084;S-0085		5	0	CL-01883	S-0001 - GTC-2026-Keynote.pdf (NVIDIA; presentation; primary; accessed 2026-05-24; local:GTC-2026-Keynote.pdf) | S-0064 - GTC 2026 News (NVIDIA; newsroom press kit; primary; accessed 2026-05-24; https://nvidianews.nvidia.com/online-press-kit/gtc-2026-news) | S-0083 - Energy and AI (International Energy Agency; report; primary; accessed 2026-05-25; https://www.iea.org/reports/energy-and-ai) | S-0084 - 2024 United States Data Center Energy Usage Report (Lawrence Berkeley National Laboratory; report; primary; accessed 2026-05-25; https://eta.lbl.gov/publications/2024-lbnl-data-center-energy-usage-report) | S-0085 - DOE Releases New Report Evaluating Increase in Electricity Demand from Data Centers (U.S. Department of Energy; press release; primary; accessed 2026-05-25; https://www.energy.gov/articles/doe-releases-new-report-evaluating-increase-electricity-demand-data-centers) | Boundary: Use for GTC-to-power handoff; separate vendor slides from grid evidence.	heading_anchor_ready__render_page_number_pending	expanded_from_source_lane
